player,age,nationality,position,team,games,minutes_90s,goals,assists,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,xg_per90,xg_assist_per90,npxg_per90,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,G-xg,npG-npxg,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_short,passes_pct_short,passes_medium,passes_pct_medium,passes_long,passes_pct_long,pass_xa,A-xa,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,passes_offsides,passes_blocked,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,blocks,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won_pct,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Mathias Delorge,19,be BEL,MF,Sint-Truiden,30.0,29.5,1.0,2.0,0.0,4.0,0.0,1.2,1.2,1.4,2.6,27.0,190.0,38.0,0.03,0.07,0.04,0.05,0.04,38.1,0.71,0.27,0.05,0.13,22.3,0.0,0.06,-0.2,-0.2,1625.0,1885.0,86.2,32616.0,8484.0,649.0,87.2,824.0,92.5,340.0,76.8,2.3,0.6,24.0,166.0,20.0,2.0,1792.0,88.0,76.0,3.0,35.0,11.0,11.0,1.0,0.0,0.0,5.0,28.0,2.1,55.0,1.0,1.0,1.0,3.0,1.0,61.0,40.0,22.0,32.0,7.0,30.0,69.0,43.5,31.0,51.0,38.0,2.0,2159.0,87.0,564.0,1335.0,277.0,23.0,2159.0,28.0,39.3,60.7,1619.0,8545.0,3599.0,43.0,5.0,32.0,16.0,1513.0,18.0,28.0,0.0,1.0,0.0,0.0,194.0,37.0,35.0,51.4
Jerome Deom,24,be BEL,"MF,FW",Eupen,22.0,8.5,1.0,1.0,0.0,1.0,1.0,1.5,1.5,0.8,2.3,19.0,28.0,46.0,0.12,0.12,0.18,0.1,0.18,23.5,2.01,0.47,0.06,0.25,19.5,4.0,0.09,-0.5,-0.5,212.0,296.0,71.6,3278.0,1105.0,131.0,80.2,98.0,74.5,37.0,40.5,0.9,0.2,7.0,17.0,2.0,1.0,271.0,24.0,4.0,3.0,2.0,24.0,8.0,12.0,6.0,4.0,1.0,14.0,2.0,13.0,1.0,0.0,3.0,0.0,0.0,26.0,14.0,11.0,8.0,7.0,11.0,20.0,55.0,13.0,6.0,11.0,0.0,433.0,13.0,81.0,181.0,174.0,17.0,433.0,20.0,20.0,80.0,279.0,1619.0,623.0,12.0,5.0,24.0,20.0,257.0,18.0,5.0,1.0,0.0,0.0,0.0,61.0,3.0,12.0,20.0
Sada Diallo,21,be BEL,"MF,DF",RWD Molenbeek,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,45.0,80.0,724.0,287.0,9.0,77.8,26.0,92.3,8.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,42.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,16.7,3.0,1.0,5.0,0.0,56.0,3.0,36.0,20.0,0.0,0.0,56.0,1.0,100.0,0.0,38.0,166.0,59.0,0.0,0.0,1.0,1.0,32.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,50.0
Amadou Diawara,26,gn GUI,MF,Anderlecht,11.0,6.6,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.2,5.0,27.0,3.0,0.0,0.0,0.02,0.01,0.02,0.0,0.61,0.0,0.0,0.0,23.4,0.0,0.03,-0.1,-0.1,235.0,278.0,84.5,4173.0,1112.0,103.0,90.3,132.0,87.1,32.0,56.3,0.2,0.0,3.0,23.0,1.0,0.0,275.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.37,9.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0,10.0,6.0,1.0,12.0,14.0,85.7,2.0,12.0,8.0,0.0,341.0,22.0,116.0,179.0,48.0,5.0,341.0,3.0,0.0,100.0,229.0,1099.0,346.0,5.0,1.0,4.0,6.0,194.0,9.0,8.0,0.0,0.0,0.0,0.0,63.0,6.0,2.0,75.0
Joren Dom,33,be BEL,"MF,DF",OH Leuven,21.0,16.0,0.0,1.0,0.0,2.0,0.0,2.2,2.2,0.3,2.5,11.0,49.0,37.0,0.0,0.06,0.14,0.02,0.14,17.9,1.75,0.31,0.0,0.0,16.7,0.0,0.08,-2.2,-2.2,374.0,565.0,66.2,7043.0,2489.0,200.0,76.0,225.0,72.9,110.0,43.6,0.6,0.7,7.0,39.0,9.0,5.0,499.0,62.0,6.0,2.0,4.0,22.0,54.0,2.0,1.0,1.0,4.0,11.0,1.13,13.0,3.0,0.0,1.0,1.0,0.0,30.0,10.0,19.0,7.0,4.0,15.0,41.0,36.6,24.0,16.0,63.0,1.0,777.0,91.0,306.0,316.0,163.0,28.0,777.0,14.0,28.6,64.3,406.0,2237.0,829.0,14.0,0.0,16.0,4.0,356.0,20.0,12.0,1.0,0.0,2.0,0.0,77.0,25.0,14.0,64.1
Mahamadou Doumbia,19,ml MLI,MF,Antwerp,9.0,4.1,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,10.0,16.0,8.0,0.25,0.0,0.08,0.0,0.08,18.2,2.71,0.49,0.09,0.5,27.0,0.0,0.03,0.7,0.7,127.0,151.0,84.1,1976.0,483.0,71.0,91.5,51.0,82.4,12.0,91.7,0.1,0.0,0.0,14.0,2.0,0.0,149.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,1.23,3.0,0.0,2.0,0.0,0.0,0.0,10.0,7.0,1.0,8.0,1.0,5.0,11.0,45.5,4.0,1.0,1.0,0.0,207.0,3.0,23.0,122.0,67.0,8.0,207.0,22.0,68.2,27.3,151.0,964.0,501.0,9.0,3.0,10.0,6.0,141.0,3.0,5.0,0.0,0.0,0.0,0.0,21.0,6.0,5.0,54.5
Olivier Dumont,21,be BEL,MF,Sint-Truiden,12.0,0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,2.0,2.0,0.0,0.0,0.09,0.02,0.09,0.0,1.17,0.0,0.0,0.0,13.4,0.0,0.08,-0.1,-0.1,30.0,39.0,76.9,431.0,110.0,20.0,80.0,13.0,76.9,4.0,50.0,0.0,0.0,1.0,1.0,0.0,0.0,37.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.68,3.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,1.0,1.0,4.0,4.0,100.0,1.0,3.0,0.0,0.0,56.0,0.0,16.0,25.0,15.0,1.0,56.0,2.0,0.0,100.0,30.0,135.0,29.0,0.0,1.0,3.0,3.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,2.0,66.7
Pierre Dwomoh,19,be BEL,MF,RWD Molenbeek,28.0,25.3,1.0,1.0,0.0,6.0,0.0,1.4,1.4,2.3,3.7,27.0,114.0,46.0,0.04,0.04,0.05,0.09,0.05,16.7,0.47,0.08,0.08,0.5,18.4,0.0,0.11,-0.4,-0.4,774.0,986.0,78.5,12843.0,4260.0,416.0,84.9,385.0,79.7,110.0,65.5,1.7,-1.3,14.0,80.0,14.0,2.0,963.0,19.0,16.0,6.0,2.0,13.0,3.0,0.0,0.0,0.0,4.0,18.0,1.42,30.0,0.0,3.0,1.0,0.0,2.0,50.0,36.0,20.0,26.0,4.0,29.0,58.0,50.0,51.0,29.0,35.0,1.0,1279.0,80.0,358.0,750.0,192.0,19.0,1279.0,63.0,50.8,42.9,834.0,5030.0,1866.0,32.0,5.0,43.0,30.0,710.0,31.0,17.0,1.0,0.0,0.0,0.0,196.0,23.0,24.0,48.9
Chidera Ejuke,25,ng NGA,"FW,DF",Antwerp,21.0,14.7,3.0,4.0,0.0,3.0,0.0,2.3,2.3,4.0,6.3,73.0,99.0,152.0,0.2,0.27,0.15,0.27,0.15,48.3,1.97,0.95,0.1,0.21,18.8,0.0,0.08,0.7,0.7,643.0,797.0,80.7,10866.0,2653.0,362.0,84.8,287.0,85.7,99.0,66.7,4.4,0.0,30.0,54.0,43.0,10.0,755.0,39.0,9.0,9.0,6.0,60.0,15.0,15.0,6.0,4.0,3.0,19.0,4.69,54.0,1.0,10.0,3.0,0.0,1.0,15.0,8.0,3.0,8.0,4.0,7.0,14.0,50.0,6.0,9.0,11.0,0.0,1002.0,14.0,81.0,406.0,538.0,70.0,1002.0,109.0,55.0,43.1,805.0,5998.0,2565.0,65.0,32.0,51.0,30.0,770.0,12.0,13.0,0.0,0.0,0.0,0.0,80.0,2.0,14.0,12.5
Jurgen Ekkelenkamp,23,nl NED,MF,Antwerp,29.0,23.5,5.0,1.0,0.0,3.0,0.0,6.9,6.9,2.7,9.7,31.0,109.0,101.0,0.21,0.04,0.29,0.12,0.29,25.0,1.87,0.47,0.11,0.45,15.6,0.0,0.16,-1.9,-1.9,798.0,933.0,85.5,13675.0,3216.0,399.0,88.7,383.0,88.5,91.0,78.0,2.2,-1.7,17.0,75.0,18.0,1.0,899.0,31.0,13.0,3.0,7.0,14.0,13.0,0.0,0.0,0.0,3.0,16.0,1.92,37.0,0.0,1.0,4.0,3.0,0.0,34.0,16.0,12.0,20.0,2.0,21.0,33.0,63.6,19.0,10.0,19.0,2.0,1155.0,35.0,171.0,650.0,342.0,83.0,1155.0,27.0,40.7,55.6,880.0,4934.0,2028.0,37.0,9.0,47.0,24.0,847.0,16.0,18.0,6.0,0.0,0.0,0.0,90.0,22.0,26.0,45.8
Romaric Etonde,18,fr FRA,MF,Cercle Brugge,2.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,53.0,0.0,1.0,100.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,3.0,0.0,6.0,1.0,100.0,0.0,4.0,24.0,7.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Alieu Fadera,21,gm GAM,"FW,DF",Genk,16.0,10.7,3.0,1.0,0.0,3.0,0.0,2.5,2.5,5.2,7.8,38.0,24.0,111.0,0.28,0.09,0.24,0.49,0.24,33.3,2.24,0.75,0.13,0.38,17.5,0.0,0.11,0.5,0.5,284.0,388.0,73.2,4261.0,1032.0,184.0,78.3,122.0,68.9,43.0,67.4,4.4,-4.2,28.0,16.0,14.0,6.0,371.0,15.0,4.0,2.0,2.0,29.0,11.0,0.0,0.0,0.0,2.0,13.0,5.32,44.0,0.0,4.0,0.0,9.0,0.0,25.0,15.0,8.0,9.0,8.0,6.0,24.0,25.0,11.0,5.0,3.0,0.0,556.0,7.0,66.0,196.0,301.0,72.0,556.0,46.0,30.4,60.9,409.0,3000.0,1171.0,19.0,27.0,31.0,23.0,383.0,19.0,39.0,6.0,2.0,1.0,0.0,53.0,9.0,10.0,47.4
Fabio Ferraro,20,be BEL,MF,RWD Molenbeek,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,100.0,65.0,28.0,3.0,100.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,1.0,0.0,6.0,1.0,0.0,0.0,6.0,57.0,20.0,1.0,0.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mathias Fixelles,26,be BEL,MF,Westerlo,11.0,6.4,0.0,0.0,0.0,3.0,0.0,0.3,0.3,0.2,0.5,13.0,41.0,16.0,0.0,0.0,0.05,0.03,0.05,0.0,0.94,0.0,0.0,0.0,21.4,0.0,0.05,-0.3,-0.3,232.0,307.0,75.6,4429.0,1231.0,117.0,80.3,113.0,78.8,57.0,70.2,0.4,-0.2,3.0,28.0,5.0,0.0,293.0,14.0,7.0,1.0,7.0,12.0,5.0,1.0,0.0,1.0,0.0,10.0,2.05,9.0,0.0,0.0,1.0,2.0,1.0,9.0,5.0,2.0,6.0,1.0,3.0,16.0,18.8,13.0,8.0,8.0,0.0,374.0,16.0,80.0,214.0,92.0,6.0,374.0,17.0,70.6,11.8,272.0,1624.0,723.0,11.0,1.0,14.0,8.0,240.0,11.0,12.0,2.0,1.0,0.0,0.0,45.0,6.0,7.0,46.2
Iver Fossum,27,no NOR,"MF,FW",Kortrijk,4.0,1.9,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.0,7.0,4.0,0.0,0.0,0.04,0.06,0.04,0.0,0.53,0.0,0.0,0.0,18.0,0.0,0.07,-0.1,-0.1,45.0,58.0,77.6,758.0,298.0,26.0,76.9,26.0,76.9,3.0,100.0,0.2,-0.1,2.0,7.0,1.0,1.0,54.0,3.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.59,1.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,3.0,0.0,3.0,8.0,37.5,5.0,2.0,5.0,0.0,82.0,7.0,22.0,42.0,19.0,1.0,82.0,3.0,0.0,66.7,49.0,283.0,82.0,0.0,1.0,0.0,2.0,42.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,0.0
Joel Fujita,21,jp JPN,MF,Sint-Truiden,20.0,9.9,1.0,1.0,0.0,2.0,0.0,0.9,0.9,0.8,1.8,10.0,52.0,22.0,0.1,0.1,0.09,0.08,0.09,15.4,1.31,0.2,0.08,0.5,21.5,0.0,0.07,0.1,0.1,450.0,554.0,81.2,7646.0,1960.0,224.0,83.5,242.0,86.4,58.0,62.1,0.9,0.2,8.0,34.0,11.0,2.0,529.0,22.0,8.0,5.0,3.0,8.0,2.0,1.0,1.0,0.0,3.0,7.0,2.72,26.0,0.0,0.0,0.0,1.0,0.0,26.0,18.0,11.0,14.0,1.0,10.0,17.0,58.8,15.0,13.0,8.0,0.0,662.0,27.0,196.0,341.0,134.0,11.0,662.0,20.0,60.0,35.0,441.0,2275.0,990.0,19.0,2.0,17.0,9.0,405.0,14.0,6.0,0.0,0.0,0.0,0.0,85.0,8.0,10.0,44.4
Matías Galarza,21,ar ARG,MF,Genk,22.0,14.4,1.0,0.0,0.0,5.0,0.0,1.3,1.3,1.6,2.9,14.0,103.0,23.0,0.07,0.0,0.09,0.11,0.09,33.3,1.04,0.35,0.07,0.2,20.5,0.0,0.09,-0.3,-0.3,609.0,766.0,79.5,11004.0,3150.0,292.0,84.9,327.0,85.3,97.0,63.9,2.3,-1.6,15.0,99.0,17.0,1.0,735.0,24.0,22.0,4.0,6.0,6.0,2.0,0.0,0.0,0.0,7.0,17.0,2.43,29.0,1.0,2.0,2.0,1.0,0.0,31.0,15.0,19.0,12.0,0.0,12.0,37.0,32.4,21.0,20.0,26.0,0.0,951.0,53.0,222.0,559.0,183.0,19.0,951.0,49.0,42.9,49.0,668.0,3681.0,1447.0,24.0,4.0,17.0,22.0,566.0,27.0,37.0,0.0,0.0,1.0,0.0,147.0,27.0,23.0,54.0
Omri Gandelman,23,il ISR,MF,Gent,22.0,8.7,6.0,3.0,0.0,1.0,1.0,3.0,3.0,1.3,4.3,5.0,32.0,33.0,0.69,0.34,0.34,0.14,0.34,65.2,2.63,1.72,0.26,0.4,15.1,0.0,0.13,3.0,3.0,216.0,318.0,67.9,3675.0,1165.0,126.0,76.2,129.0,72.1,38.0,50.0,0.5,1.7,9.0,23.0,3.0,1.0,309.0,7.0,4.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,2.0,13.0,2.06,10.0,0.0,1.0,5.0,1.0,1.0,9.0,8.0,2.0,6.0,1.0,6.0,18.0,33.3,15.0,6.0,10.0,0.0,410.0,14.0,70.0,238.0,105.0,31.0,410.0,6.0,50.0,50.0,253.0,1356.0,439.0,10.0,1.0,12.0,5.0,239.0,11.0,3.0,1.0,0.0,0.0,0.0,43.0,23.0,30.0,43.4
Yann Gboho,22,fr FRA,"MF,FW",Cercle Brugge,20.0,15.4,0.0,3.0,0.0,0.0,0.0,3.6,3.6,3.0,6.5,69.0,52.0,175.0,0.0,0.2,0.23,0.19,0.23,22.5,2.6,0.59,0.0,0.0,17.1,0.0,0.09,-3.6,-3.6,241.0,382.0,63.1,3264.0,1063.0,203.0,67.0,111.0,74.8,16.0,25.0,2.3,0.0,31.0,20.0,23.0,1.0,373.0,4.0,1.0,9.0,2.0,7.0,0.0,0.0,0.0,0.0,5.0,27.0,4.42,50.0,0.0,7.0,7.0,2.0,2.0,16.0,11.0,2.0,7.0,7.0,5.0,16.0,31.3,20.0,8.0,3.0,0.0,670.0,3.0,41.0,204.0,445.0,112.0,670.0,107.0,45.8,49.5,505.0,3876.0,1723.0,49.0,38.0,80.0,58.0,470.0,14.0,22.0,6.0,0.0,0.0,0.0,91.0,9.0,37.0,19.6
Théo Gécé,22,be BEL,MF,RWD Molenbeek,7.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,47.0,70.2,564.0,186.0,14.0,78.6,19.0,84.2,6.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,3.0,1.0,1.0,4.0,5.0,80.0,4.0,2.0,3.0,0.0,68.0,6.0,25.0,36.0,7.0,0.0,68.0,1.0,0.0,0.0,41.0,161.0,65.0,1.0,0.0,2.0,2.0,34.0,1.0,2.0,0.0,0.0,0.0,1.0,11.0,1.0,2.0,33.3
Pieter Gerkens,27,be BEL,"MF,FW",Gent,23.0,10.1,3.0,1.0,0.0,1.0,0.0,2.0,2.0,1.4,3.4,11.0,53.0,55.0,0.3,0.1,0.19,0.14,0.19,38.9,1.78,0.69,0.17,0.43,14.6,0.0,0.11,1.0,1.0,337.0,459.0,73.4,6237.0,1631.0,185.0,77.8,171.0,78.4,77.0,59.7,1.3,-0.4,10.0,42.0,7.0,2.0,432.0,26.0,5.0,1.0,8.0,30.0,2.0,18.0,5.0,9.0,1.0,14.0,2.46,19.0,4.0,0.0,1.0,1.0,0.0,14.0,8.0,5.0,4.0,5.0,8.0,16.0,50.0,16.0,10.0,20.0,0.0,564.0,34.0,90.0,256.0,224.0,33.0,564.0,7.0,28.6,57.1,360.0,1736.0,623.0,18.0,2.0,15.0,4.0,357.0,5.0,10.0,1.0,1.0,1.0,0.0,43.0,26.0,28.0,48.1
Muhammed Gümüskaya,22,tr TUR,MF,Westerlo,3.0,0.9,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,0.0,4.0,12.0,0.0,0.0,0.23,0.14,0.23,0.0,3.42,0.0,0.0,0.0,18.4,1.0,0.07,-0.2,-0.2,30.0,46.0,65.2,525.0,137.0,23.0,65.2,14.0,78.6,6.0,66.7,0.2,-0.1,1.0,1.0,2.0,2.0,43.0,3.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,4.56,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,63.0,0.0,5.0,33.0,26.0,2.0,63.0,8.0,37.5,37.5,44.0,214.0,56.0,1.0,0.0,2.0,2.0,38.0,1.0,3.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,100.0
Anouar Ait El Hadj,21,be BEL,"MF,FW",Genk,9.0,3.1,2.0,0.0,0.0,2.0,0.0,0.7,0.7,0.4,1.2,4.0,20.0,27.0,0.64,0.0,0.23,0.14,0.23,60.0,1.6,0.96,0.4,0.67,19.3,0.0,0.14,1.3,1.3,105.0,140.0,75.0,1734.0,559.0,65.0,80.0,54.0,77.8,17.0,47.1,0.7,-0.4,6.0,12.0,7.0,3.0,130.0,10.0,0.0,0.0,0.0,10.0,4.0,5.0,1.0,3.0,0.0,4.0,3.18,8.0,1.0,0.0,0.0,0.0,1.0,6.0,5.0,1.0,5.0,0.0,1.0,7.0,14.3,2.0,1.0,0.0,0.0,176.0,2.0,20.0,62.0,96.0,8.0,176.0,9.0,33.3,66.7,131.0,830.0,267.0,7.0,0.0,7.0,1.0,123.0,6.0,1.0,2.0,0.0,0.0,0.0,17.0,1.0,1.0,50.0
Dogucan Haspolat,23,tr TUR,MF,Westerlo,18.0,5.2,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.1,0.1,3.0,40.0,9.0,0.0,0.0,0.01,0.01,0.01,50.0,0.38,0.19,0.0,0.0,31.0,0.0,0.03,-0.1,-0.1,237.0,303.0,78.2,4312.0,1296.0,109.0,86.2,124.0,87.1,50.0,54.0,0.4,-0.1,2.0,35.0,2.0,0.0,282.0,19.0,8.0,0.0,1.0,12.0,1.0,7.0,2.0,3.0,2.0,10.0,1.92,7.0,3.0,0.0,0.0,0.0,0.0,15.0,10.0,5.0,10.0,0.0,9.0,15.0,60.0,10.0,5.0,11.0,0.0,368.0,13.0,87.0,224.0,62.0,0.0,368.0,6.0,0.0,83.3,262.0,1351.0,438.0,9.0,0.0,6.0,3.0,235.0,6.0,11.0,0.0,0.0,0.0,0.0,39.0,3.0,11.0,21.4
David Henen,27,tg TOG,"MF,DF",Kortrijk,6.0,2.9,0.0,1.0,0.0,0.0,0.0,0.2,0.2,0.5,0.7,3.0,10.0,13.0,0.0,0.34,0.08,0.15,0.08,20.0,1.7,0.34,0.0,0.0,22.7,0.0,0.05,-0.2,-0.2,87.0,118.0,73.7,1151.0,311.0,59.0,79.7,37.0,78.4,7.0,14.3,0.1,0.5,4.0,6.0,4.0,0.0,97.0,21.0,5.0,0.0,2.0,5.0,15.0,1.0,0.0,0.0,0.0,7.0,2.72,5.0,1.0,2.0,0.0,0.0,0.0,5.0,3.0,2.0,3.0,0.0,3.0,5.0,60.0,2.0,1.0,2.0,0.0,141.0,3.0,29.0,61.0,54.0,4.0,141.0,7.0,57.1,42.9,93.0,661.0,232.0,4.0,0.0,3.0,4.0,79.0,1.0,3.0,1.0,0.0,0.0,0.0,17.0,2.0,7.0,22.2
Daan Heymans,24,be BEL,"MF,FW",Charleroi,29.0,18.5,1.0,2.0,0.0,7.0,0.0,4.2,4.2,1.7,5.9,33.0,88.0,131.0,0.05,0.11,0.23,0.09,0.23,27.3,2.38,0.65,0.02,0.08,15.0,0.0,0.1,-3.2,-3.2,576.0,827.0,69.6,8574.0,2661.0,431.0,75.4,240.0,74.6,78.0,48.7,2.0,0.3,13.0,66.0,17.0,5.0,810.0,12.0,2.0,2.0,10.0,28.0,4.0,0.0,0.0,0.0,5.0,16.0,1.84,27.0,0.0,1.0,4.0,2.0,0.0,26.0,22.0,8.0,12.0,6.0,10.0,30.0,33.3,21.0,18.0,21.0,1.0,1030.0,35.0,155.0,530.0,358.0,70.0,1030.0,18.0,55.6,44.4,689.0,3720.0,1389.0,31.0,7.0,33.0,15.0,719.0,32.0,15.0,2.0,0.0,0.0,0.0,86.0,73.0,56.0,56.6
Bryan Heynen,26,be BEL,MF,Genk,25.0,23.5,6.0,3.0,4.0,4.0,1.0,8.2,4.9,3.2,8.1,18.0,132.0,111.0,0.26,0.13,0.35,0.13,0.21,33.3,1.66,0.55,0.1,0.31,16.2,1.0,0.13,-2.2,-0.9,607.0,867.0,70.0,10859.0,3525.0,331.0,74.9,349.0,77.4,109.0,58.7,2.8,-0.2,27.0,105.0,17.0,1.0,840.0,16.0,10.0,4.0,6.0,17.0,2.0,0.0,0.0,0.0,11.0,30.0,2.47,52.0,1.0,0.0,5.0,0.0,0.0,53.0,31.0,16.0,27.0,10.0,22.0,41.0,53.7,31.0,29.0,52.0,0.0,1157.0,74.0,223.0,578.0,368.0,82.0,1153.0,31.0,51.6,45.2,701.0,3672.0,1170.0,23.0,7.0,38.0,22.0,650.0,29.0,28.0,2.0,0.0,0.0,0.0,124.0,49.0,32.0,60.5
Andrew Hjulsager,28,dk DEN,"MF,DF",Gent,13.0,7.9,0.0,0.0,0.0,2.0,0.0,1.3,1.3,1.1,2.4,39.0,47.0,64.0,0.0,0.0,0.16,0.14,0.16,20.8,3.05,0.64,0.0,0.0,22.8,0.0,0.05,-1.3,-1.3,210.0,312.0,67.3,3320.0,1270.0,140.0,83.6,106.0,65.1,42.0,38.1,1.2,-1.1,14.0,28.0,20.0,5.0,286.0,21.0,2.0,1.0,1.0,41.0,7.0,12.0,4.0,5.0,5.0,12.0,4.56,26.0,3.0,2.0,4.0,1.0,0.0,21.0,14.0,5.0,9.0,7.0,8.0,22.0,36.4,10.0,4.0,2.0,0.0,421.0,3.0,37.0,144.0,244.0,40.0,421.0,15.0,46.7,53.3,299.0,1948.0,903.0,26.0,10.0,21.0,11.0,278.0,18.0,8.0,0.0,0.0,1.0,0.0,44.0,8.0,12.0,40.0
Raphael Holzhauser,30,at AUT,MF,OH Leuven,2.0,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,1.0,3.0,2.0,0.0,0.0,0.28,0.13,0.28,0.0,3.75,0.0,0.0,0.0,19.1,1.0,0.07,-0.2,-0.2,34.0,46.0,73.9,557.0,122.0,20.0,85.0,15.0,86.7,8.0,25.0,0.1,-0.1,2.0,2.0,1.0,0.0,38.0,8.0,2.0,0.0,1.0,7.0,0.0,5.0,1.0,3.0,0.0,2.0,3.75,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,56.0,0.0,2.0,20.0,35.0,3.0,56.0,0.0,0.0,0.0,37.0,212.0,124.0,3.0,0.0,0.0,0.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
